Box Number,Sample Type,Species,Reagent,SampleID,Date Stockage,Notes,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL165,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL166,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL167,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL168,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL169,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL170,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL171,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL174,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL175,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL176,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL177,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL178,3/2/18,,,,,,,,
ED-PEL-B-1,Blood Pellet B,Eidolon dupreanum,raw,KEL179,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB125,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB126,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB127,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB128,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB129,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,ANGB133,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL148,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL149,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL150,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL151,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL152,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL153,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL154,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL155,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL156,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL157,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL158,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL159,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL160,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL161,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL162,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL163,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL164,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL165,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL166,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL167,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL168,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL169,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL170,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL171,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL174,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL175,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL176,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL177,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL178,3/2/18,,,,,,,,
ED-SER-A-1,Serum A,Eidolon dupreanum,raw,KEL179,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB125,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB126,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB127,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB128,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB129,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,ANGB133,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL148,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL149,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL150,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL151,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL152,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL153,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL154,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL155,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL156,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL157,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL158,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL159,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL160,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL161,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL162,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL163,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL164,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL165,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL166,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL167,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL168,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL169,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL170,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL171,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL174,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL175,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL176,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL177,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL178,3/2/18,,,,,,,,
ED-SER-B-1,Serum B,Eidolon dupreanum,raw,KEL179,3/2/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),ANGB130,3/2/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),ANGB131,3/2/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),ANGB132,3/2/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),KEL172,3/2/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),KEL173,3/2/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),ANGB130,3/2/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),ANGB131,3/2/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),ANGB132,3/2/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),KEL172,3/2/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),KEL173,3/2/18,,,,,,,,
ED-TS-AL-1,Brain,Eidolon dupreanum,raw (aluminum),ANGB130,3/2/18,,,,,,,,
ED-TS-AL-1,Brain,Eidolon dupreanum,raw (aluminum),ANGB131,3/2/18,,,,,,,,
ED-TS-AL-1,Brain,Eidolon dupreanum,raw (aluminum),ANGB132,3/2/18,,,,,,,,
ED-TS-AL-1,Brain,Eidolon dupreanum,raw (aluminum),KEL172,3/2/18,,,,,,,,
ED-TS-AL-1,Brain,Eidolon dupreanum,raw (aluminum),KEL173,3/2/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),ANGB130,3/2/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),ANGB131,3/2/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),ANGB132,3/2/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),KEL172,3/2/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),KEL173,3/2/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,ANGB130,3/2/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,ANGB131,3/2/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,ANGB132,3/2/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,KEL172,3/2/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,KEL173,3/2/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,ANGB130,3/2/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,ANGB131,3/2/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,ANGB132,3/2/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,KEL172,3/2/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,KEL173,3/2/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,ANGB130,3/2/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,ANGB131,3/2/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,ANGB132,3/2/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,KEL172,3/2/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,KEL173,3/2/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,ANGB130,3/2/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,ANGB131,3/2/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,ANGB132,3/2/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,KEL172,3/2/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,KEL173,3/2/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,ANGB130,3/2/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,ANGB131,3/2/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,ANGB132,3/2/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,KEL172,3/2/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,KEL173,3/2/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL180,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL181,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL182,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL183,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL184,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL185,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL186,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL187,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL188,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL189,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL190,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL191,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL192,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL193,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL194,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL195,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL196,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL197,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL198,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL199,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL200,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL201,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL202,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL203,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL204,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL205,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL206,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL207,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL208,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL209,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL210,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL211,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,KEL212,4/25/18,,,,,,,,
ED-INT-AL-1,Intestines,Eidolon dupreanum,raw (aluminum),ANGB142,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL180,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL181,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL182,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL183,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL184,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL185,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL186,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL187,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL188,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL189,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL190,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL191,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL192,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL193,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL194,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL195,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL196,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL197,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL198,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL199,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL200,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL201,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL202,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL203,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL204,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL205,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL206,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL207,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL208,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL209,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL210,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL211,4/25/18,,,,,,,,
ED-RNA-BLD-1,Whole Blood,Eidolon dupreanum,RNA-protect,KEL212,4/25/18,,,,,,,,
ED-TS-AL-1,Gonads,Eidolon dupreanum,raw (aluminum),ANGB142,4/25/18,,,,,,,,
ED-TS-AL-1,Liver,Eidolon dupreanum,raw (aluminum),ANGB142,4/25/18,,,,,,,,
ED-TS-AL-1,Kidney,Eidolon dupreanum,raw (aluminum),ANGB142,4/25/18,,,,,,,,
ED-TS-PLN-1,Brain,Eidolon dupreanum,raw,ANGB142,4/25/18,,,,,,,,
ED-TS-PLN-1,Kidney,Eidolon dupreanum,raw,ANGB142,4/25/18,,,,,,,,
ED-TS-PLN-1,Spleen,Eidolon dupreanum,raw,ANGB142,4/25/18,,,,,,,,
ED-TS-PLN-1,Liver,Eidolon dupreanum,raw,ANGB142,4/25/18,,,,,,,,
ED-TS-RNL-1,Brain,Eidolon dupreanum,RNA-later,ANGB142,4/25/18,,,,,,,,
ED-TS-RNL-1,Kidney,Eidolon dupreanum,RNA-later,ANGB142,4/25/18,,,,,,,,
ED-TS-RNL-1,Liver,Eidolon dupreanum,RNA-later,ANGB142,4/25/18,,,,,,,,
ED-TS-RNL-1,Spleen,Eidolon dupreanum,RNA-later,ANGB142,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL180,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL181,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL182,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL183,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL184,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL185,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL186,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL187,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL188,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL189,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL190,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL191,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL192,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL193,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL194,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL195,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL196,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL197,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL198,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL199,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL200,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL201,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL202,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL203,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL204,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL205,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL206,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL207,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL208,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL209,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL210,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL211,4/25/18,,,,,,,,
ED-THR-1,Throat,Eidolon dupreanum,UTM,KEL212,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB134,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB135,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB136,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB137,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB138,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB139,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB140,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB141,4/25/18,,,,,,,,
ED-FEC-1,Feces,Eidolon dupreanum,UTM,ANGB142,4/25/18,,,,,,,,
